 written on  8Nov2021 at 22:31:47 
           5
         225
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
   -9   -5    0    1    1    0.000006   -0.000000
   -9   -5    0    2    1    0.000066   -0.000000
   -9   -5    0    3    1    0.000000    0.000000
   -9   -5    0    4    1   -0.000000   -0.000000
   -9   -5    0    5    1    0.000000    0.000000
   -9   -5    0    1    2    0.000033    0.000000
   -9   -5    0    2    2    0.000006   -0.000000
   -9   -5    0    3    2    0.000000    0.000000
   -9   -5    0    4    2    0.000000    0.000000
   -9   -5    0    5    2   -0.000000    0.000000
   -9   -5    0    1    3    0.000000    0.000000
   -9   -5    0    2    3    0.000000   -0.000000
   -9   -5    0    3    3    0.000095    0.000000
   -9   -5    0    4    3   -0.000001    0.000000
   -9   -5    0    5    3   -0.000086   -0.000000
   -9   -5    0    1    4   -0.000000    0.000000
   -9   -5    0    2    4    0.000000   -0.000000
   -9   -5    0    3    4   -0.000097   -0.000000
   -9   -5    0    4    4    0.000010   -0.000000
   -9   -5    0    5    4    0.000057    0.000000
   -9   -5    0    1    5    0.000000    0.000000
   -9   -5    0    2    5   -0.000000   -0.000000
   -9   -5    0    3    5    0.000008    0.000000
   -9   -5    0    4    5   -0.000016   -0.000000
   -9   -5    0    5    5    0.000026    0.000000
   -9   -4    0    1    1    0.000006   -0.000000
   -9   -4    0    2    1    0.000066    0.000000
   -9   -4    0    3    1    0.000000    0.000000
