  0.00000000E+00 -0.22416027E+02
  0.17116070E-01 -0.22415213E+02
  0.34232140E-01 -0.22412771E+02
  0.51348210E-01 -0.22408701E+02
  0.68464280E-01 -0.22403004E+02
  0.85580350E-01 -0.22395680E+02
  0.10269642E+00 -0.22386730E+02
  0.11981249E+00 -0.22376156E+02
  0.13692856E+00 -0.22363958E+02
  0.15404463E+00 -0.22350139E+02
  0.17116070E+00 -0.22334701E+02
  0.18827677E+00 -0.22317645E+02
  0.20539284E+00 -0.22298977E+02
  0.22250891E+00 -0.22278697E+02
  0.23962498E+00 -0.22256811E+02
  0.25674105E+00 -0.22233321E+02
  0.27385712E+00 -0.22208231E+02
  0.29097319E+00 -0.22181546E+02
  0.30808926E+00 -0.22153270E+02
  0.32520533E+00 -0.22123405E+02
  0.34232140E+00 -0.22091957E+02
  0.35943747E+00 -0.22058930E+02
  0.37655354E+00 -0.22024328E+02
  0.39366961E+00 -0.21988156E+02
  0.41078568E+00 -0.21950418E+02
  0.42790175E+00 -0.21911120E+02
  0.44501782E+00 -0.21870268E+02
  0.46213389E+00 -0.21827867E+02
  0.47924996E+00 -0.21783924E+02
  0.49636603E+00 -0.21738447E+02
  0.51348210E+00 -0.21691441E+02
  0.53059817E+00 -0.21642915E+02
  0.54771424E+00 -0.21592876E+02
  0.56483031E+00 -0.21541330E+02
  0.58194638E+00 -0.21488284E+02
  0.59906245E+00 -0.21433745E+02
  0.61617852E+00 -0.21377716E+02
  0.63329459E+00 -0.21320204E+02
  0.65041066E+00 -0.21261211E+02
  0.66752673E+00 -0.21200740E+02
  0.68464280E+00 -0.21138793E+02
  0.70175887E+00 -0.21075371E+02
  0.71887494E+00 -0.21010476E+02
  0.73599101E+00 -0.20944110E+02
  0.75310708E+00 -0.20876274E+02
  0.77022315E+00 -0.20806970E+02
  0.78733922E+00 -0.20736204E+02
  0.80445529E+00 -0.20663978E+02
  0.82157136E+00 -0.20590302E+02
  0.83868743E+00 -0.20515181E+02
  0.85580350E+00 -0.20438627E+02
  0.87291957E+00 -0.20360650E+02
  0.89003564E+00 -0.20281263E+02
  0.90715171E+00 -0.20200479E+02
  0.92426778E+00 -0.20118312E+02
  0.94138385E+00 -0.20034774E+02
  0.95849992E+00 -0.19949880E+02
  0.97561599E+00 -0.19863643E+02
  0.99273206E+00 -0.19776074E+02
  0.10098481E+01 -0.19687183E+02
  0.10269642E+01 -0.19596981E+02
  0.10440803E+01 -0.19505476E+02
  0.10611963E+01 -0.19412676E+02
  0.10783124E+01 -0.19318588E+02
  0.10954285E+01 -0.19223221E+02
  0.11125446E+01 -0.19126582E+02
  0.11296606E+01 -0.19028680E+02
  0.11467767E+01 -0.18929525E+02
  0.11638928E+01 -0.18829131E+02
  0.11810088E+01 -0.18727512E+02
  0.11981249E+01 -0.18624685E+02
  0.12152410E+01 -0.18520671E+02
  0.12323570E+01 -0.18415491E+02
  0.12494731E+01 -0.18309172E+02
  0.12665892E+01 -0.18201742E+02
  0.12837053E+01 -0.18093233E+02
  0.13008213E+01 -0.17983680E+02
  0.13179374E+01 -0.17873121E+02
  0.13350535E+01 -0.17761599E+02
  0.13521695E+01 -0.17649162E+02
  0.13692856E+01 -0.17535866E+02
  0.13864017E+01 -0.17421774E+02
  0.14035177E+01 -0.17306959E+02
  0.14206338E+01 -0.17191508E+02
  0.14377499E+01 -0.17075523E+02
  0.14548660E+01 -0.16959126E+02
  0.14719820E+01 -0.16842463E+02
  0.14890981E+01 -0.16725708E+02
  0.15062142E+01 -0.16609070E+02
  0.15233302E+01 -0.16492798E+02
  0.15404463E+01 -0.16377192E+02
  0.15575624E+01 -0.16262611E+02
  0.15746784E+01 -0.16149491E+02
  0.15917945E+01 -0.16038354E+02
  0.16089106E+01 -0.15929836E+02
  0.16260267E+01 -0.15824703E+02
  0.16431427E+01 -0.15723876E+02
  0.16602588E+01 -0.15628449E+02
  0.16773749E+01 -0.15539690E+02
  0.16944909E+01 -0.15459005E+02
  0.17116070E+01 -0.15387860E+02
  0.17287231E+01 -0.15453074E+02
  0.17458391E+01 -0.15517040E+02
  0.17629552E+01 -0.15579719E+02
  0.17800713E+01 -0.15641108E+02
  0.17971874E+01 -0.15701205E+02
  0.18143034E+01 -0.15760007E+02
  0.18314195E+01 -0.15817512E+02
  0.18485356E+01 -0.15873718E+02
  0.18656516E+01 -0.15928624E+02
  0.18827677E+01 -0.15982228E+02
  0.18998838E+01 -0.16034529E+02
  0.19169999E+01 -0.16085527E+02
  0.19341159E+01 -0.16135222E+02
  0.19512320E+01 -0.16183611E+02
  0.19683481E+01 -0.16230695E+02
  0.19854641E+01 -0.16276472E+02
  0.20025802E+01 -0.16320943E+02
  0.20196963E+01 -0.16364104E+02
  0.20368123E+01 -0.16405954E+02
  0.20539284E+01 -0.16446490E+02
  0.20710445E+01 -0.16485711E+02
  0.20881606E+01 -0.16523613E+02
  0.21052766E+01 -0.16560192E+02
  0.21223927E+01 -0.16595447E+02
  0.21395088E+01 -0.16629373E+02
  0.21566248E+01 -0.16661969E+02
  0.21737409E+01 -0.16693231E+02
  0.21908570E+01 -0.16723158E+02
  0.22079731E+01 -0.16751750E+02
  0.22250891E+01 -0.16779005E+02
  0.22422052E+01 -0.16804924E+02
  0.22593213E+01 -0.16829507E+02
  0.22764373E+01 -0.16852755E+02
  0.22935534E+01 -0.16874671E+02
  0.23106695E+01 -0.16895257E+02
  0.23277855E+01 -0.16914514E+02
  0.23449016E+01 -0.16932444E+02
  0.23620177E+01 -0.16949048E+02
  0.23791338E+01 -0.16964328E+02
  0.23962498E+01 -0.16978285E+02
  0.24133659E+01 -0.16990918E+02
  0.24304820E+01 -0.17002228E+02
  0.24475980E+01 -0.17012212E+02
  0.24647141E+01 -0.17020871E+02
  0.24818302E+01 -0.17028201E+02
  0.24989462E+01 -0.17034202E+02
  0.25160623E+01 -0.17038872E+02
  0.25331784E+01 -0.17042208E+02
  0.25502945E+01 -0.17044211E+02
  0.25674105E+01 -0.17044878E+02
  0.25844486E+01 -0.17061183E+02
  0.26014866E+01 -0.17106947E+02
  0.26185247E+01 -0.17175078E+02
  0.26355627E+01 -0.17258433E+02
  0.26526008E+01 -0.17351621E+02
  0.26696388E+01 -0.17451026E+02
  0.26866769E+01 -0.17554309E+02
  0.27037149E+01 -0.17659949E+02
  0.27207529E+01 -0.17766939E+02
  0.27377910E+01 -0.17874592E+02
  0.27548290E+01 -0.17982429E+02
  0.27718671E+01 -0.18090104E+02
  0.27889051E+01 -0.18197365E+02
  0.28059432E+01 -0.18304018E+02
  0.28229812E+01 -0.18409919E+02
  0.28400193E+01 -0.18514951E+02
  0.28570573E+01 -0.18619027E+02
  0.28740954E+01 -0.18722073E+02
  0.28911334E+01 -0.18824034E+02
  0.29081714E+01 -0.18924864E+02
  0.29252095E+01 -0.19024525E+02
