 written on  8Nov2021 at 10:38:23 
           4
         675
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
  -10   -5   -1    1    1    0.000090    0.000001
  -10   -5   -1    2    1   -0.000082    0.000001
  -10   -5   -1    3    1   -0.000147    0.000003
  -10   -5   -1    4    1    0.000083   -0.000004
  -10   -5   -1    1    2   -0.000117    0.000000
  -10   -5   -1    2    2    0.000101   -0.000002
  -10   -5   -1    3    2    0.000252   -0.000003
  -10   -5   -1    4    2   -0.000146    0.000004
  -10   -5   -1    1    3   -0.000130    0.000000
  -10   -5   -1    2    3    0.000164   -0.000001
  -10   -5   -1    3    3    0.000104    0.000002
  -10   -5   -1    4    3   -0.000081   -0.000001
  -10   -5   -1    1    4    0.000084   -0.000002
  -10   -5   -1    2    4   -0.000128    0.000003
  -10   -5   -1    3    4   -0.000115    0.000000
  -10   -5   -1    4    4    0.000083   -0.000002
  -10   -5    0    1    1    0.000126   -0.000004
  -10   -5    0    2    1   -0.000108    0.000001
  -10   -5    0    3    1   -0.000078   -0.000002
  -10   -5    0    4    1    0.000072    0.000000
  -10   -5    0    1    2   -0.000084   -0.000001
  -10   -5    0    2    2    0.000217    0.000003
  -10   -5    0    3    2    0.000007    0.000001
  -10   -5    0    4    2   -0.000075   -0.000001
  -10   -5    0    1    3   -0.000131   -0.000002
  -10   -5    0    2    3    0.000166   -0.000001
  -10   -5    0    3    3    0.000210   -0.000003
  -10   -5    0    4    3   -0.000109    0.000001
  -10   -5    0    1    4    0.000081   -0.000000
  -10   -5    0    2    4   -0.000128    0.000002
  -10   -5    0    3    4   -0.000084   -0.000001
  -10   -5    0    4    4    0.000130    0.000003
  -10   -5    1    1    1    0.000090    0.000002
  -10   -5    1    2    1   -0.000083   -0.000000
  -10   -5    1    3    1   -0.000078   -0.000001
  -10   -5    1    4    1    0.000074    0.000002
  -10   -5    1    1    2   -0.000114   -0.000001
  -10   -5    1    2    2    0.000101   -0.000002
  -10   -5    1    3    2    0.000004    0.000000
  -10   -5    1    4    2   -0.000076   -0.000000
  -10   -5    1    1    3   -0.000061   -0.000003
  -10   -5    1    2    3   -0.000030    0.000003
  -10   -5    1    3    3    0.000104    0.000002
  -10   -5    1    4    3   -0.000083    0.000000
  -10   -5    1    1    4    0.000133    0.000004
  -10   -5    1    2    4   -0.000061   -0.000004
  -10   -5    1    3    4   -0.000113    0.000001
  -10   -5    1    4    4    0.000083   -0.000002
   -9   -6   -1    1    1   -0.000006    0.000002
   -9   -6   -1    2    1   -0.000054    0.000002
   -9   -6   -1    3    1   -0.000011    0.000004
   -9   -6   -1    4    1    0.000059   -0.000004
   -9   -6   -1    1    2   -0.000049   -0.000001
   -9   -6   -1    2    2   -0.000001   -0.000002
   -9   -6   -1    3    2   -0.000018   -0.000003
   -9   -6   -1    4    2    0.000017    0.000004
   -9   -6   -1    1    3   -0.000062   -0.000000
