  0.00000000E+00 -0.10648294E+01
  0.17114108E-01 -0.10641386E+01
  0.34228216E-01 -0.10620671E+01
  0.51342325E-01 -0.10586181E+01
  0.68456433E-01 -0.10537968E+01
  0.85570541E-01 -0.10476089E+01
  0.10268465E+00 -0.10400607E+01
  0.11979876E+00 -0.10311578E+01
  0.13691287E+00 -0.10209046E+01
  0.15402697E+00 -0.10093031E+01
  0.17114108E+00 -0.99635332E+00
  0.18825519E+00 -0.98205239E+00
  0.20536930E+00 -0.96639530E+00
  0.22248341E+00 -0.94937518E+00
  0.23959751E+00 -0.93098410E+00
  0.25671162E+00 -0.91121399E+00
  0.27382573E+00 -0.89005765E+00
  0.29093984E+00 -0.86750967E+00
  0.30805395E+00 -0.84356713E+00
  0.32516806E+00 -0.81823007E+00
  0.34228216E+00 -0.79150147E+00
  0.35939627E+00 -0.76338686E+00
  0.37651038E+00 -0.73389339E+00
  0.39362449E+00 -0.70302855E+00
  0.41073860E+00 -0.67079850E+00
  0.42785270E+00 -0.63720614E+00
  0.44496681E+00 -0.60224919E+00
  0.46208092E+00 -0.56591834E+00
  0.47919503E+00 -0.52819563E+00
  0.49630914E+00 -0.48905331E+00
  0.51342325E+00 -0.44845331E+00
  0.53053735E+00 -0.40634723E+00
  0.54765146E+00 -0.36267716E+00
  0.56476557E+00 -0.31737708E+00
  0.58187968E+00 -0.27037485E+00
  0.59899379E+00 -0.22159469E+00
  0.61610789E+00 -0.17095988E+00
  0.63322200E+00 -0.11839555E+00
  0.65033611E+00 -0.63831281E-01
  0.66745022E+00 -0.72034531E-02
  0.68456433E+00  0.51543076E-01
  0.70167844E+00  0.11245387E+00
  0.71879254E+00  0.17556459E+00
  0.73590665E+00  0.24090143E+00
  0.75302076E+00  0.30848221E+00
  0.77013487E+00  0.37831813E+00
  0.78724898E+00  0.45041583E+00
  0.80436308E+00  0.52477968E+00
  0.82147719E+00  0.60141400E+00
  0.83859130E+00  0.68032501E+00
  0.85570541E+00  0.76152218E+00
  0.87281952E+00  0.84501901E+00
  0.88993363E+00  0.93083286E+00
  0.90704773E+00  0.10189841E+01
  0.92416184E+00  0.11094940E+01
  0.94127595E+00  0.12023828E+01
  0.95839006E+00  0.12976660E+01
  0.97550417E+00  0.13953513E+01
  0.99261828E+00  0.14954349E+01
  0.10097324E+01  0.15978986E+01
  0.10268465E+01  0.17027068E+01
  0.10439606E+01  0.18098048E+01
  0.10610747E+01  0.19191174E+01
  0.10781888E+01  0.20305495E+01
  0.10953029E+01  0.21439868E+01
  0.11124170E+01  0.22592983E+01
  0.11295311E+01  0.23763397E+01
  0.11466452E+01  0.24949571E+01
  0.11637594E+01  0.26149916E+01
  0.11808735E+01  0.27362840E+01
  0.11979876E+01  0.28586792E+01
  0.12151017E+01  0.29820303E+01
  0.12322158E+01  0.31062020E+01
  0.12493299E+01  0.32310730E+01
  0.12664440E+01  0.33565371E+01
  0.12835581E+01  0.34825032E+01
  0.13006722E+01  0.36088945E+01
  0.13177863E+01  0.37356460E+01
  0.13349004E+01  0.38627010E+01
  0.13520145E+01  0.39900080E+01
  0.13691287E+01  0.41175153E+01
  0.13862428E+01  0.42451670E+01
  0.14033569E+01  0.43728979E+01
  0.14204710E+01  0.45006295E+01
  0.14375851E+01  0.46282652E+01
  0.14546992E+01  0.47556866E+01
  0.14718133E+01  0.48827495E+01
  0.14889274E+01  0.50092797E+01
  0.15060415E+01  0.51350672E+01
  0.15231556E+01  0.52598581E+01
  0.15402697E+01  0.53833424E+01
  0.15573838E+01  0.55051324E+01
  0.15744980E+01  0.56247277E+01
  0.15916121E+01  0.57414528E+01
  0.16087262E+01  0.58543491E+01
  0.16258403E+01  0.59619806E+01
  0.16429544E+01  0.60620919E+01
  0.16600685E+01  0.61510458E+01
  0.16771826E+01  0.62231377E+01
  0.16942967E+01  0.62706893E+01
  0.17114108E+01  0.62870768E+01
  0.17285249E+01  0.62720835E+01
  0.17456390E+01  0.62326323E+01
  0.17627531E+01  0.61772904E+01
  0.17798673E+01  0.61125701E+01
  0.17969814E+01  0.60425805E+01
  0.18140955E+01  0.59697855E+01
  0.18312096E+01  0.58956737E+01
  0.18483237E+01  0.58211705E+01
  0.18654378E+01  0.57468732E+01
  0.18825519E+01  0.56731821E+01
  0.18996660E+01  0.56003767E+01
  0.19167801E+01  0.55286602E+01
  0.19338942E+01  0.54581868E+01
  0.19510083E+01  0.53890783E+01
  0.19681224E+01  0.53214345E+01
  0.19852366E+01  0.52553399E+01
  0.20023507E+01  0.51908674E+01
  0.20194648E+01  0.51280809E+01
  0.20365789E+01  0.50670363E+01
  0.20536930E+01  0.50077829E+01
  0.20708071E+01  0.49503627E+01
  0.20879212E+01  0.48948117E+01
  0.21050353E+01  0.48411594E+01
  0.21221494E+01  0.47894290E+01
  0.21392635E+01  0.47396385E+01
  0.21563776E+01  0.46918004E+01
  0.21734917E+01  0.46459230E+01
  0.21906058E+01  0.46020104E+01
  0.22077200E+01  0.45600643E+01
  0.22248341E+01  0.45200838E+01
  0.22419482E+01  0.44820667E+01
  0.22590623E+01  0.44460102E+01
  0.22761764E+01  0.44119110E+01
  0.22932905E+01  0.43797665E+01
  0.23104046E+01  0.43495741E+01
  0.23275187E+01  0.43213321E+01
  0.23446328E+01  0.42950396E+01
  0.23617469E+01  0.42706959E+01
  0.23788610E+01  0.42483010E+01
  0.23959751E+01  0.42278551E+01
  0.24130893E+01  0.42093584E+01
  0.24302034E+01  0.41928110E+01
  0.24473175E+01  0.41782128E+01
  0.24644316E+01  0.41655635E+01
  0.24815457E+01  0.41548624E+01
  0.24986598E+01  0.41461087E+01
  0.25157739E+01  0.41393016E+01
  0.25328880E+01  0.41344401E+01
  0.25500021E+01  0.41315236E+01
  0.25671162E+01  0.41305515E+01
  0.25841523E+01  0.41212430E+01
  0.26011884E+01  0.40939500E+01
  0.26182245E+01  0.40503467E+01
  0.26352606E+01  0.39926540E+01
  0.26522967E+01  0.39231781E+01
  0.26693328E+01  0.38440423E+01
  0.26863688E+01  0.37570913E+01
  0.27034049E+01  0.36638891E+01
  0.27204410E+01  0.35657527E+01
  0.27374771E+01  0.34637887E+01
  0.27545132E+01  0.33589237E+01
  0.27715493E+01  0.32519257E+01
  0.27885854E+01  0.31434208E+01
  0.28056215E+01  0.30339053E+01
  0.28226576E+01  0.29237579E+01
